1,2,0.6825083788884002
1,3,0.6510928150463428
1,10,0.8570203773270145
1,12,0.5073940168472639
1,20,0.9387497889161123
1,28,0.8293707973737721
1,33,0.5806909518968446
1,35,0.647802070595102
1,36,0.6578497697092581
2,3,0.042745631300240935
2,10,0.185215826322253
2,12,0.18003598399121856
2,17,0.3932492468196356
2,18,0.5699328223024167
2,19,0.7334080579702117
2,20,0.29034547594842286
2,21,0.8338206691274191
2,25,0.7528909941452505
2,28,0.15804841117371174
2,29,0.8293708009469265
2,33,0.3751715631558738
2,34,0.6847817377508875
2,35,0.4124931749054653
2,36,0.27139736617313104
3,10,0.22597380151312757
3,12,0.15804841117371174
3,18,0.5925312826178094
3,19,0.7724065261232528
3,20,0.33271595738922427
3,25,0.7890556386368859
3,28,0.18003598399121856
3,33,0.3847106915044503
3,34,0.7174505336372389
3,35,0.4282347626684942
3,36,0.29187091827439415
4,5,0.45847149930694125
4,6,0.2673533123244708
4,7,0.7788030403132631
4,9,0.5280338684516594
4,13,0.9530855157522383
4,15,0.1146178765585156
4,16,0.42823475951447976
4,17,0.6748301693051729
4,18,0.6542714014075489
4,19,0.8077495322135255
4,20,0.77020263544748
4,21,0.8437476031570886
4,22,0.5547434607618118
4,23,0.1873390072728577
4,24,0.6805534880260872
4,25,0.9161255172459282
4,26,0.35613855759415886
4,27,0.24446935240419454
4,28,0.9260791206811317
4,29,0.5894668535348537
4,32,0.8220176988901241
4,34,0.9985765662148467
4,37,0.26019825393169
5,6,0.23899646193439228
5,9,0.12823689988511403
5,13,0.5028333181040983
5,15,0.3438536227484256
5,16,0.8865644643265642
5,17,0.7542261877863018
5,18,0.96836074952248
5,20,0.8549126439579952
5,21,0.5699328223024166
5,22,0.24133669430388419
5,23,0.6456992380319058
5,25,0.6825083788884002
5,26,0.10560677090872486
5,27,0.23012193529963726
5,29,0.9954585237522158
5,32,0.44906746662131525
5,34,0.798313976284827
5,37,0.7183816306781546
6,9,0.3500334557902295
6,13,0.6996273889028283
6,15,0.16874952051628597
6,16,0.6839301140725402
6,17,0.5763852939831298
6,18,0.7334080579702117
6,19,0.5699328223024168
6,20,0.6794106908978212
6,21,0.5910187191360124
6,22,0.28761624510639355
6,23,0.44340745704728113
6,24,0.9169429953119194
6,25,0.6765040925957972
6,26,0.13897011297595716
6,27,0.16874952051628667
6,28,0.8868149154776865
6,29,0.7581442531590195
6,32,0.5547434607618118
6,34,0.7723378134646303
6,35,1.0
6,36,0.9424554218287516
6,37,0.512947587571675
7,11,0.9896702751554147
7,14,0.8914659304306222
7,15,0.8914659304306222
7,16,0.3755658708025868
7,23,0.5944952289784541
7,37,0.5223661187549612
8,9,0.39178795371929326
8,10,0.8588318753911768
8,11,0.4519476001374595
8,13,0.3423908715291311
8,14,0.5752324873757053
8,15,0.5752324873757053
8,19,0.3288070812136475
8,22,0.12823689390072412
8,23,0.8530032096606556
8,26,0.36116868940853153
8,27,0.5062485601903108
8,30,0.45382189051505706
8,32,0.14560227903672268
8,34,0.5210006814661032
8,37,0.9204877352380547
9,11,0.3423908712586571
9,14,0.41691033423051316
9,15,0.41691033423051316
9,16,0.948580489777322
9,23,0.7131727431382895
9,26,0.21121354733037956
9,27,0.28382778847729506
9,30,0.3072811687584543
9,37,0.7859894991226613
10,11,0.8242795926338238
10,12,0.34968975487263865
10,14,0.8643405137881773
10,19,0.6145623279570477
10,20,0.11461787228698031
10,21,0.7169893858031767
10,22,0.7911165538896836
10,25,0.6568116842154965
10,28,0.13656940886819446
10,30,0.8662089279502797
10,32,0.8969674166546294
10,33,0.44551504974464656
10,34,0.6158105538810144
10,35,0.453821890515057
10,36,0.3141518048100569
11,13,0.7256182626497719
11,14,0.12347721378590883
11,15,0.12347721378590883
11,16,0.6542714006148989
11,19,0.6210317244656568
11,22,0.33042799720152144
11,23,0.4124931709490823
11,27,0.1234772137859098
11,30,0.04274563130024226
11,34,0.8237295213823739
11,37,0.4837455065187767
12,17,0.5375195019954335
12,18,0.748982613223972
12,20,0.4368068294465906
12,21,0.8850056104945031
12,25,0.7859895001830773
12,28,0.3360912415062103
12,33,0.28382778847729506
12,34,0.6948505561514619
12,35,0.34527666487483466
12,36,0.2444693531618227
13,15,0.8396889677897722
13,17,0.9954585233800921
13,19,0.5932957519480995
13,21,0.5005835899234313
13,22,0.45561733236160157
13,25,0.6116160232233775
13,26,0.5984388501721583
13,27,0.7329507074243732
13,32,0.29187091827439426
13,34,0.7266757478907705
14,15,0.0
14,16,0.5427947350760877
14,19,0.7329791884085142
14,22,0.453821890515057
14,23,0.3018973892200846
14,27,0.13656940408826312
14,30,0.1282368939007241
14,34,0.931547583119598
14,37,0.3746780217740838
15,16,0.5427947350760877
15,17,0.6665953303792259
15,19,0.7329791884085142
15,21,0.7587664972335944
15,22,0.453821890515057
15,23,0.3018973892200846
15,24,0.793944440892307
15,26,0.24187275421658969
15,27,0.13656940408826312
15,29,0.6847817377508875
15,30,0.1282368939007241
15,32,0.7195751856325443
15,34,0.931547583119598
15,37,0.3746780217740838
16,22,0.9630702646940227
16,23,0.24187275345082793
16,24,0.27313881295645936
16,26,0.784292722183375
16,27,0.666209984990976
16,30,0.6698350327849009
16,37,0.17098252650086523
17,18,0.4434074584304067
17,19,0.46210447871433774
17,20,0.10303495280330167
17,21,0.5612098244397477
17,22,0.5837418378179596
17,23,0.7209528338527388
17,24,0.9577915899543835
17,25,0.5310911736725629
17,26,0.6903657999384162
17,28,0.3331049971828721
17,29,0.6578497724381167
17,32,0.7169893858031767
17,33,0.5401079519736556
17,34,0.5288217521980704
17,35,0.5189011046655725
17,36,0.4129247571215067
18,20,0.45194760013745944
18,21,0.9784449287770816
18,24,0.5750234126094609
18,25,0.967491013037555
18,26,0.8723391378887745
18,27,0.8437474702832041
18,28,0.41292475672628204
18,29,0.2594505541174892
18,33,0.8910300994892938
18,35,0.8964104229224878
18,36,0.7593728393183635
19,21,0.10242705784612914
19,22,0.3496897548726387
19,23,0.9424554229934771
19,25,0.10839521322819322
19,26,0.5954749549170313
19,27,0.7201439359648741
19,30,0.6438914950276026
19,32,0.30189739354468076
19,34,0.20856890654973056
19,36,0.5554434171011683
19,37,0.9965733245279497
20,21,0.6167112908540642
20,22,0.6765552580454133
20,24,0.999169316051174
20,25,0.5676555723546715
20,26,0.7928454798755653
20,28,0.24446935240419448
20,29,0.6895210772670611
20,32,0.7890556386368859
20,33,0.4679585442356308
20,34,0.5427947340524033
20,35,0.45806275862296403
20,36,0.3360912379241185
21,22,0.3343525422123658
21,23,0.9912839860521183
21,25,0.12347721378590985
21,26,0.5925312826178094
21,28,0.8535587946713712
21,32,0.21372816248559587
21,33,0.6839301127726415
21,34,0.24695443321520755
21,35,0.6142574661834667
21,36,0.6456992407509347
22,23,0.7258636894606477
22,25,0.442530324307756
22,26,0.25945055054808336
22,27,0.39915698875569905
22,29,0.980605453238222
22,30,0.33749904296677785
22,32,0.2673533123244708
22,34,0.5571066354153259
22,36,0.8472927197776854
22,37,0.7928454798755665
23,24,0.4949893507671002
23,26,0.5427947357585443
23,27,0.4294159354153092
23,29,0.4475195890264521
23,30,0.4282347584764515
23,32,0.992414913942922
23,37,0.07296773292346635
24,27,0.9242089616189796
24,28,0.9868339060813233
24,29,0.31609682094114405
24,31,0.9896702751554147
24,37,0.4224270887970623
25,26,0.6952633281654873
25,28,0.7919843573850488
25,30,0.7489826136597579
25,32,0.33271595738922427
25,33,0.5689741961051595
25,34,0.12347721942929771
25,35,0.4978965589361878
25,36,0.5428586374141574
26,27,0.14560227903672274
26,29,0.8910481044133198
26,32,0.5062485601903107
26,34,0.8038545399961166
26,37,0.6151905445999382
27,29,0.8210293878644882
27,30,0.08437475861176613
27,37,0.5022856113904224
28,29,0.6721824830124207
28,33,0.5135784957119085
28,35,0.5384094378864548
28,36,0.39324924090919167
29,31,0.9914634665113824
30,34,0.8487410684159502
30,37,0.5005835899234328
32,33,0.8976582752582373
32,34,0.45410718906160635
32,35,0.8278969275343503
32,36,0.8564695253369885
33,34,0.45847149503540746
33,35,0.07296772845030981
33,36,0.13305233156299703
34,35,0.38598312414799224
34,36,0.4505071928103265
35,36,0.14517274093629662
