Measures,ALEXANDER,ARMSTRONG,BIFROST-RIVERTON,BOISSEVAIN-MORTON,BRENDA-WASKADA,CARTWRIGHT-ROBLIN,CLANWILLIAM-ERICKSON,DAUPHIN,ELLICE-ARCHIE,FISHER,GILBERT PLAINS,GIMLI,GLENBORO-SOUTH CYPRESS,GRANDVIEW,HAMIOTA,HILLSBURG-ROBLIN-SHELL RIVER,KELSEY,LA BROQUERIE,MCCREARY,MORRIS,NORFOLK-TREHERNE,NORTH CYPRESS-LANGFORD,OAKVIEW,PINEY,PORTAGE LA PRAIRIE,PRAIRIE LAKES,PRAIRIE VIEW,STE. ANNE,STUARTBURN,SWAN VALLEY WEST,THOMPSON,VICTORIA,WEST ST. PAUL,WESTLAKE-GLADSTONE,WINNIPEG,WOODLANDS,YELLOWHEAD
Train_MAE,0.11417148545935563,0.1118144996402967,0.10509930216085965,0.10952709665007165,0.13278097112853468,0.12228187035789181,0.11516080014286756,0.08431232187565792,0.08568418127614674,0.13593716616659507,0.12370178243994943,0.11320316701955714,0.08489584390072812,0.1519450204273548,0.15010247560767861,0.11824119757256053,0.10339648340441411,0.09804640307153002,0.11463955534667732,0.09224131552697631,0.134496411992544,0.11692679146324966,0.12900679461468118,0.09276331435405698,0.09974311644536339,0.12444864737042041,0.14098636678821258,0.09246878721429658,0.11978261056003375,0.15231645088792534,0.09552136243831065,0.11172023883471807,0.1203043190524608,0.12627065260574233,0.08922999168442894,0.10712949243376735,0.13343965542148284
Train_MSE,0.017752618503230632,0.01864301624433255,0.020104862447077623,0.017093870884688358,0.0237061882374023,0.02128531214970914,0.0196827599710305,0.009239295805053373,0.010833900211397164,0.024524436108016426,0.020928391059747517,0.020365060917731215,0.00948136390361703,0.030132343583479198,0.02927888078591505,0.022156817149575504,0.015590112118938852,0.014161815110831017,0.0198200888755556,0.011562204002055588,0.023479794727944325,0.01892083489522598,0.024212353240498835,0.01459727983628678,0.013222654331413031,0.023568338499400248,0.027237734287720666,0.01219075833314982,0.018572886120537972,0.03143604552758803,0.012647153543115922,0.017262798851274155,0.020472710654483212,0.023016178949474535,0.009401102827826776,0.018325036911965617,0.028621659012644227
Train_RMSE,0.13323895264985625,0.13653943109714697,0.1417916162792343,0.13074353094776184,0.15396814033235023,0.14589486676956506,0.14029525997349482,0.09612125574009826,0.1040860231318171,0.15660279725476306,0.14466648215722783,0.14270620490269936,0.09737229535970193,0.17358670336024934,0.17111072668279756,0.14885166156135277,0.12486037049015533,0.11900342478614226,0.140783837408829,0.10752768946673963,0.1532311806648514,0.13755302575816347,0.1556031916141145,0.12081920309407268,0.11498980098866608,0.1535198309646029,0.16503858423932466,0.110411767186065,0.13628237641213178,0.17730213063465433,0.11245956403577208,0.13138797072515487,0.1430828803682789,0.15171083992079978,0.09695928438177942,0.13537000004419597,0.16917936934698694
Train_MAPE,59.803987686290114,90.32111686843639,95.60697644652488,39.63793578257068,40.43807473131606,58.79284450306108,244.83598108902603,206.27909462186392,49.73391776578584,77.64663035429037,85.64619005264245,64.02525867132518,34.35286863409664,89.03261584191188,881.0230968947783,258.339016785248,38.36530861465815,58.32606358105954,1270.0069101613478,40.054858763953874,217.52173563043553,54.09901912578307,76.99479990395453,31.91135776433891,54.235264961179055,60.22429750069951,124.22019869318022,171.4048892349946,63.2033636252858,70.67769714356974,28.947377665897967,40.26339196777953,70.80910437507069,125.84322782863178,26.77837726420825,497.23748177365206,292.53387247129734
Test_MAE,0.16356795233921229,0.1704690337361594,0.17655606552980163,0.17893088322523976,0.20752993487049565,0.17130807937647619,0.19756703376297913,0.12055478362953156,0.12945511346041355,0.2276475900554257,0.18383661514339913,0.15311164447074874,0.15053335160233178,0.2324562703154991,0.23326536997255046,0.14848787950773865,0.1413405507785859,0.14509050007315769,0.1498023832537412,0.1738126266309672,0.19770793885822147,0.1675494252002252,0.1817427958761533,0.1442146328091139,0.16955315199346704,0.2011816276587224,0.13753965240405563,0.1699547815146079,0.21177030778704026,0.18851838026175044,0.144944389897961,0.16902222422471982,0.1933083319252199,0.13760892016001805,0.2124691287573249,0.15547330478537189,0.18471020245369088
Test_MSE,0.0354429044038902,0.037752448893369,0.044134646007716716,0.04220967269175152,0.05688540766145499,0.03903191098614411,0.0456888397292398,0.020019839069780988,0.028213735480142027,0.06271828917949053,0.044992874454470796,0.03325734650523071,0.03591503912137015,0.0691233791442161,0.06556947323833438,0.03141385379879811,0.025941228710514165,0.03657623853211355,0.0332351205956657,0.04092252059431717,0.04948270650261018,0.04155478428040592,0.04634820802655434,0.035974449183735976,0.038760368453458725,0.057743732999889705,0.030851712298645043,0.03620866251699756,0.05594684153525366,0.048845387713537136,0.02960935881368493,0.036776189147248776,0.04631079816692161,0.033193383763097474,0.05597315325568204,0.03877623867144205,0.0455514441382148
Test_RMSE,0.1882628598632513,0.19429989421862534,0.2100824742993016,0.20544992745618462,0.23850661974346746,0.1975649538408675,0.21374947889817136,0.14149148055547722,0.16796944805571645,0.2504361978219014,0.21211523861917794,0.18236596860497495,0.18951263578286845,0.2629132540291875,0.2560653690726928,0.177239537910699,0.16106280983055699,0.19124915302325798,0.1823050207637346,0.2022931550851812,0.22244708697263307,0.20384990625557303,0.21528633961901608,0.18966931534577747,0.19687653098695823,0.24029925717714923,0.17564655504348795,0.19028573913196323,0.2365308469000474,0.22100992673076278,0.1720737016911211,0.19177118956519193,0.2151994381194375,0.1821905150195736,0.23658646042341908,0.19691683186422143,0.21342784293108244
Test_MAPE,31.143562971027787,2249.9194692015494,66.6425702761336,43.68125911752019,51.278143540377776,40.85753657608615,90.5060837824006,45.194563770783134,53.490790824758164,81.44570034878717,101.97417643646732,34.35709297443478,47.14193979853456,126.96599179105289,179.05618412458026,63.20665708040036,43.28563653009571,85.17927533959171,104.92281768252869,40.42702940718493,49.29501934692894,136.48695013827248,139.81978807611125,42.507992169396815,46.832802038071954,472.4228562405357,87.05765427259206,37.15224416896192,60.04263483573633,63.633822869443726,34.83904933353833,39.146551250160186,48.78411849197874,42.702005794091505,40.91064320086889,218.45586181635133,67.01199357035662
