week,ALEXANDER: NDVI,ARMSTRONG: NDVI,BIFROST-RIVERTON: NDVI,BOISSEVAIN-MORTON: NDVI,BRENDA-WASKADA: NDVI,CARTWRIGHT-ROBLIN: NDVI,CLANWILLIAM-ERICKSON: NDVI,DAUPHIN: NDVI,ELLICE-ARCHIE: NDVI,FISHER: NDVI,GILBERT PLAINS: NDVI,GIMLI: NDVI,GLENBORO-SOUTH CYPRESS: NDVI,GRANDVIEW: NDVI,HAMIOTA: NDVI,HILLSBURG-ROBLIN-SHELL RIVER: NDVI,KELSEY: NDVI,LA BROQUERIE: NDVI,MCCREARY: NDVI,MORRIS: NDVI,NORFOLK-TREHERNE: NDVI,NORTH CYPRESS-LANGFORD: NDVI,OAKVIEW: NDVI,PINEY: NDVI,PORTAGE LA PRAIRIE: NDVI,PRAIRIE LAKES: NDVI,PRAIRIE VIEW: NDVI,STE. ANNE: NDVI,STUARTBURN: NDVI,SWAN VALLEY WEST: NDVI,THOMPSON: NDVI,VICTORIA: NDVI,WEST ST. PAUL: NDVI,WESTLAKE-GLADSTONE: NDVI,WINNIPEG: NDVI,WOODLANDS: NDVI,YELLOWHEAD: NDVI
2015-06-14,0.7004694288479804,0.6124796116385052,0.6568625903256375,0.5770387374410967,0.45382390043145954,0.6012385708617951,0.5497304956536427,0.4286986361368407,0.4285436797347815,0.5147580980800014,0.549663138327572,0.6235372664943312,0.44441648410979545,0.48543454294180405,0.5032552344342394,0.6002896042702818,0.5812107279206754,0.6199290389875861,0.572937769510058,0.4965118806666586,0.5854473218937384,0.5659442599809176,0.5873003751660802,0.6601190654554961,0.5195183833268757,0.5984714509751926,0.5570454943664477,0.5443021134985417,0.5875790875235706,0.49930337748241593,0.5267360455194884,0.546226516709391,0.566355253245452,0.6073594488337785,0.4342636273492009,0.6062809399800779,0.6024566760184233
2015-06-21,0.700469408993903,0.6124796164108179,0.6568626043038046,0.5770387161389363,0.4538238686274369,0.6012385210792057,0.5497305603383698,0.4286986737710502,0.42854369168569073,0.5147581187260611,0.5496631328422285,0.6235372179795342,0.4444164537841374,0.48543449362438285,0.5032552102240517,0.6002895956455965,0.5812106948798652,0.6199290198749903,0.5729378291529513,0.496511909089565,0.5854473827282124,0.5659442651001356,0.5873003743226766,0.6601190516160642,0.5195183432030531,0.5984714048581024,0.5570454269586042,0.5443020878175427,0.5875790553776031,0.4993034268923947,0.5267360697246599,0.5462265278746617,0.566355282739581,0.6073594362047198,0.4342636084531145,0.6062809099893655,0.6024566667878121
2015-06-28,0.7004706147464954,0.6124831217473989,0.6568637643387147,0.5770387044932491,0.4538237477910479,0.6012336523882024,0.5497257113885138,0.4286985591247809,0.42854369370309314,0.5147627962931677,0.5496638481251397,0.623540300505167,0.4444165999350127,0.4854386087868822,0.5032600085817297,0.6002895526364278,0.5812058486130285,0.6199242033987049,0.572933026588325,0.4965118591254383,0.5854520437825491,0.5659457521080231,0.5873052317974176,0.6601205844949105,0.5195185264166435,0.5984752892175585,0.5570454657973466,0.5443047974654267,0.5875741910324003,0.4992985951776184,0.5267314986160839,0.5462264609242294,0.5663572817131567,0.6073638937711631,0.4342636937710216,0.6062853302110949,0.6024583431498505
2015-07-05,0.700510940889521,0.6125589571942325,0.6570290771880917,0.5770330978789808,0.4536187122540769,0.601033432503488,0.5495318882351533,0.42869727946195246,0.4285440044932036,0.5148934469441997,0.5497372582282786,0.6236462521784388,0.44441966040060454,0.4855338425375173,0.5033800127742508,0.6002736263883213,0.5810324428298422,0.619851042817583,0.5728493172452136,0.4965178869871777,0.5855629655839515,0.5660811172127872,0.5874767061972225,0.6601314888356599,0.5195724265830186,0.5985520718563443,0.5570243598277992,0.5440998336537854,0.5873738070112242,0.4991090805898789,0.5267015347230379,0.5461443485034116,0.5664524611137863,0.607546345030616,0.4342648271174721,0.6063396253986981,0.6025135328641087
2015-07-12,0.7006534604067522,0.6126909853093696,0.6567113916406571,0.576629483433818,0.453241200082491,0.6005787200239929,0.5495038635577021,0.4289837954067869,0.42868652198264035,0.5152466408495672,0.550188155115097,0.6237476587980887,0.4444169273139621,0.48533256939802805,0.5029133695757505,0.5997578261017371,0.5810464712644907,0.6200519860498775,0.5728977537693345,0.49669762275178836,0.585912385368941,0.5663222746527279,0.5877276441217741,0.6601576125036556,0.5195316222188122,0.5981621338065198,0.5567967305361384,0.5440119570180235,0.5872614137997555,0.499122805378542,0.5267362458630722,0.5461754041804259,0.5668814353837907,0.607933860359479,0.43428905471530177,0.6063236718005857,0.602635731224495
2015-07-19,0.7008555663923622,0.6131377874687565,0.656587849683252,0.5759645274629603,0.45271988831464416,0.6000986018206865,0.5492012997909796,0.4290361416297867,0.4289364122727415,0.5156703333977253,0.5505437554541677,0.624201267259137,0.4444131811297942,0.48527879907053006,0.5023000843424497,0.5992460338704514,0.5806887026741431,0.6200969750684463,0.5729271907893774,0.4967174269299244,0.5862470302722017,0.5665932726785649,0.5879720390767125,0.6604030504953361,0.5195088957815718,0.597561862099331,0.5560858888157149,0.5439771260970154,0.5872557331311793,0.49915800904555546,0.5267437168026528,0.5466527322729638,0.5672322591219093,0.6085095426833433,0.43428349125895394,0.6065884012408258,0.60289326420617
2015-07-26,0.7005259842340787,0.6126045849474175,0.6566917063003095,0.5766091579245199,0.4534034454995624,0.6009947661750775,0.5496633860598354,0.42877903676192003,0.42875735532697196,0.5149862061473544,0.5500316139554524,0.6238076531506042,0.44440927952007164,0.48524681191014557,0.5028437011069292,0.5998946184059695,0.5810187322358302,0.6199576433185301,0.5730915567593202,0.4966269795156188,0.5858484528330621,0.5661406580365262,0.5874908018851488,0.660275492800092,0.5193974258786266,0.5980599190385277,0.5566110174430116,0.5441736770941838,0.5874487776697056,0.4993978161129173,0.5267397717847511,0.5465597780368115,0.5666581778672684,0.6077549770169052,0.43428208322845546,0.6064002185414245,0.6025387297824482
2015-08-02,0.7004997752744018,0.6125226664690568,0.656730703356825,0.5767246598909966,0.45348800011986257,0.6011087388131645,0.5497612050806596,0.4287678775603853,0.42867495239606856,0.514903305227338,0.5499520201400093,0.6237325519116607,0.4443859983681081,0.48521919210865627,0.502955996528212,0.6000228366855048,0.5810761179927154,0.6199356101857165,0.5730811435232174,0.49658875354384324,0.5857763333617786,0.5660704688892666,0.5874292389780622,0.6602545260111456,0.519409005052456,0.5981711662740639,0.5567039615862204,0.54421003375235,0.587484526210725,0.499439359026585,0.5267368336472199,0.5464967758393379,0.5665582997024072,0.6076461718682916,0.4342664821037658,0.6063009315900193,0.6024951787504477
2015-08-09,0.7005168261459436,0.612467902403019,0.6566669243657376,0.5766874674716687,0.4534433712942977,0.6010936797159443,0.5497255742186091,0.4288035022325621,0.42869732610030287,0.5149174593155033,0.5499852152217425,0.6237134924681844,0.4443993304216908,0.48525205737843474,0.5029205446618524,0.5999550824685393,0.5810922514283493,0.6199317030532154,0.5730848355405087,0.496613337281294,0.5857920323310637,0.5661232515016885,0.5874436099782828,0.6602032766140578,0.5193635465185319,0.598136106699165,0.5566828458188612,0.5441679536494438,0.5874380323460083,0.4993745786345917,0.5267384170110826,0.5464757220659995,0.566623932360887,0.6076944851557451,0.4342967353236704,0.6063389151601876,0.6025310446154337
2015-08-16,0.7005423620137865,0.6124657204697068,0.6566722910533224,0.5767255940397075,0.45344252045407857,0.6010566762610835,0.5497481793551621,0.4288645190230664,0.42864360582500427,0.5149623860832307,0.5499915708690738,0.6236631445627532,0.44435690878562284,0.48517745933495926,0.5029483429305154,0.6000179471302644,0.5811005949464229,0.6199810982896968,0.5731070666434495,0.49662560419943924,0.5857907006798151,0.5661006741350652,0.5874454904076477,0.6601888418471494,0.5193748211964357,0.5981413491125421,0.5566629123871044,0.544196776928171,0.5874629948652238,0.49942426746162444,0.5267410351863986,0.5464980775036062,0.566619519349352,0.6076947506337045,0.4342724772931609,0.6062126563691302,0.6024912067880295
2015-08-23,0.7001437106239506,0.6120191668671897,0.6566147770189742,0.5765995125212668,0.45332047452037877,0.601200778336285,0.5501514108474311,0.42913754910430046,0.42879658324877135,0.5148650558915825,0.5498927522401141,0.6236087473678463,0.44421053016701356,0.4849014611826517,0.5030394298121789,0.6001086751882406,0.5811823804142323,0.6199487021114498,0.5734307389126189,0.49663596273513927,0.5860621279403585,0.5660614412134575,0.5874105972218194,0.6597983425392987,0.5190042528084239,0.5978685861964758,0.5564516838647766,0.5441922618233406,0.5874686563928191,0.4997542429748255,0.5267714958478167,0.5467351451850718,0.5665687856222411,0.607682458640555,0.43430022945192215,0.605864031832603,0.602104684019451
2015-08-30,0.700675866818923,0.6125556046239593,0.656841735006191,0.5768716719062694,0.4532381273746844,0.6007699258356147,0.5493851236976975,0.4287486610513038,0.4286883528516332,0.5152049706618649,0.5500215851398118,0.62387286964821,0.44439601964015524,0.48540967163389087,0.5029611045409568,0.5997638847490944,0.5808503701605977,0.6199485370053592,0.5729965695036318,0.49656301691947924,0.5856464437262929,0.5664104258820502,0.5875863235456595,0.6603512948113881,0.5194035007400809,0.598207801845928,0.5565657047852377,0.5441677495259725,0.587323902169363,0.4990794037521481,0.5267727211633779,0.5465947020580586,0.5668025571103767,0.6078047217417145,0.4342628808480253,0.6063644248328137,0.6026006986128047
2015-09-06,0.7005104415320479,0.6124378453775327,0.6568416531122198,0.5770377894177124,0.45377599052513073,0.601226802118171,0.5497485509300615,0.42872432720667475,0.4285771967098666,0.5147748471969432,0.5497232286803623,0.6235317030571722,0.44440301651440245,0.48539275928159215,0.5032105061945502,0.6002335647554425,0.581188954507643,0.6199615415179115,0.5729507369345709,0.4965606785941059,0.5855076099984706,0.5659806256151771,0.5873198230475577,0.660128390873305,0.519472123377506,0.5984146287351889,0.5569838914778841,0.5442787620684365,0.5875553630502315,0.49931341424793824,0.5267657514004742,0.5462301143942369,0.566393265666339,0.607415294332072,0.4342784828300126,0.6062492022126322,0.6024432950326701
2016-04-03,0.7004693930376213,0.6124796079542103,0.6568626000335903,0.5770387111388584,0.4538238653597783,0.6012385313365143,0.54973058202037,0.4286986857481003,0.4285436961455365,0.5147581261885298,0.5496631226954768,0.6235372060596523,0.4444164424777921,0.4854344706790136,0.5032552010585366,0.6002895945325389,0.5812106934060395,0.6199290257844445,0.5729378368361189,0.49651191184150967,0.585447392621531,0.5659442636805246,0.5873003532688575,0.6601190359968974,0.5195183235126443,0.5984713881612359,0.5570454204479602,0.5443020876385436,0.5875790650910385,0.4993034497240007,0.5267360831839349,0.546226541349837,0.5663552840981938,0.6073594342233876,0.4342636026551634,0.6062808948057917,0.6024566453822792
2016-04-10,0.7004694030426312,0.6124796140547129,0.6568626000421198,0.5770387111470762,0.45382386536746416,0.6012385225528539,0.549730572865694,0.4286986812417291,0.4285436934764848,0.5147581263472627,0.5496631303302009,0.6235372160646622,0.4444164423768732,0.4854344806840234,0.5032552005241239,0.6002895945349598,0.5812106934446981,0.6199290258232658,0.5729378369798717,0.4965119118423925,0.5854473874134067,0.5659442636805246,0.5873003632738673,0.6601190460037891,0.5195183336088376,0.5984713984454225,0.5570454206110516,0.5443020867505552,0.5875790603307336,0.4993034397209696,0.5267360746599498,0.546226531185428,0.5663552840943751,0.6073594340469405,0.4342636048288057,0.6062809049750842,0.602456655387289
2016-04-17,0.7004694031750724,0.6124796141790481,0.6568626000366159,0.5770387111388708,0.45382386533951774,0.6012385224694421,0.5497305727130067,0.4286986811427563,0.428543693480802,0.5147581261735054,0.5496631304626417,0.6235372161971034,0.4444164424640074,0.4854344808173467,0.5032552005606787,0.6002895945295448,0.5812106934069214,0.6199290258006097,0.5729378368223914,0.4965119118778633,0.5854473874134064,0.5659442636384132,0.5873003634063085,0.6601190461696176,0.5195183336822942,0.5984713983254701,0.5570454204452231,0.5443020866378292,0.5875790602083317,0.4993034395885283,0.5267360746681014,0.5462265311673815,0.5663552841393837,0.6073594341793818,0.4342636049350292,0.6062809049829941,0.6024566555201603
2016-04-24,0.7004693339255017,0.612479616191634,0.6568667761940177,0.5770456814285504,0.4538318654585017,0.6012412427428053,0.5497313171218955,0.42869868117959975,0.4285436077466958,0.5147536950564742,0.5496551302212794,0.6235299147781914,0.44441644246530193,0.48542934626172024,0.5032616266950211,0.6002929611046768,0.5812159364127639,0.6199332077575669,0.572942526816858,0.4965162648437729,0.5854437939352919,0.5659362637201837,0.5872923774729811,0.6601174438128646,0.5195122563687153,0.5984717328180102,0.5570455990011293,0.5443060454628179,0.5875851782493061,0.49931143293137964,0.5267361047388788,0.5462264518678138,0.5663472838178931,0.6073514339419879,0.43425733457357246,0.6062808820959246,0.6024497953079647
2016-05-01,0.7004639678135554,0.6124840027094512,0.6568630477890017,0.5770537329490869,0.45383989981996536,0.6012478232344564,0.5497455962870536,0.42869869015004103,0.4285282455158214,0.5147420947856838,0.5496470805604604,0.6235228540237646,0.44441644020798476,0.4854347709265488,0.5032500656746982,0.6002957285149131,0.5812136304913158,0.6199324446644698,0.572938178185194,0.49651210988390193,0.585431522995869,0.5659282128477873,0.5872991639614725,0.660116849743314,0.5195180881038056,0.5984855866380211,0.5570610862567524,0.5443174553527214,0.5875918209375227,0.4993193442943186,0.5267360911216876,0.5462165770833692,0.5663392330628357,0.6073433831953842,0.43426528910665474,0.6062915175213612,0.6024573979991391
2016-05-08,0.7004694689457204,0.6124807291504535,0.6568627426321718,0.577040709825421,0.4538265500329728,0.6012398417677285,0.5497315303811007,0.4286985584727559,0.42854230470865184,0.5147554293457411,0.5496606406640949,0.6235370708761768,0.4444164611351081,0.4854343879912917,0.5032574567701449,0.600292247233055,0.5812123849097568,0.6199291413725053,0.5729386033035687,0.49651168667230716,0.5854450435453875,0.5659415673710352,0.5872978590361067,0.6601190282320475,0.5195183449203993,0.5984716508038989,0.5570481171782574,0.5443038125351756,0.5875815153062428,0.4993028615554162,0.5267359492011339,0.5462238986601996,0.5663525872647935,0.6073568168245976,0.4342632730932379,0.6062807607215653,0.6024562476514966
2016-05-15,0.7004698094430404,0.6124805827954068,0.6568634409848204,0.5770402606447681,0.4538245008478897,0.6012390408056113,0.5497311784169936,0.428697741052771,0.4285428090028228,0.5147565410490529,0.5496622526342401,0.6235372142514285,0.4444170007547246,0.48543513041870484,0.5032562199815505,0.6002905995997488,0.5812114599441522,0.61992927485751,0.5729369148177897,0.4965109619514713,0.5854458052693178,0.5659426864738433,0.5872997210740455,0.6601190362082207,0.5195190459352814,0.5984727356065923,0.5570469370297783,0.5443026251873956,0.5875799815987011,0.49930373933774513,0.5267355042174124,0.5462261194028827,0.5663537041641399,0.6073578637381509,0.4342632722506774,0.6062812899950621,0.6024560213506137
2016-05-22,0.7004872981006177,0.6124797215602933,0.6569232697238482,0.5770759697230581,0.45389495055715734,0.60124571920783,0.5497541483032596,0.42869840837424916,0.42853373891692736,0.5146868697563095,0.5495920709730385,0.6234663618191812,0.44441665641390476,0.48544395233458953,0.5033264546950746,0.600345651362953,0.5812817512440949,0.6199288948101738,0.5729432623107586,0.4964406263418025,0.5853760150213559,0.5658731664581158,0.5872294712865452,0.6601190090965509,0.5195185924247925,0.5985426344768089,0.557116789564205,0.5443606837741198,0.5876321411138408,0.4993032216006387,0.5266956356321374,0.5461552298164076,0.5663287002081998,0.6073592541896481,0.4342660843542698,0.6062810576909903,0.6024804474003514
2016-05-29,0.7004694187542098,0.6124796427648848,0.6568626352470218,0.5770387715355474,0.4538238956443841,0.6012385545619136,0.5497305725486288,0.4286986311936436,0.4285436571046282,0.5147580753570018,0.5496631221535803,0.6235372285160927,0.44441648655558813,0.4854345387622544,0.5032552657096118,0.600289619089907,0.581210714437961,0.6199290195109186,0.5729377969674347,0.49651187193068796,0.5854473207032386,0.5659442391418779,0.5873003706846754,0.660119064350887,0.5195183819853194,0.5984714433314136,0.5570454853167138,0.5443021053270796,0.5875790875873703,0.4993033786281856,0.5267360279467127,0.5462264909016908,0.5663552263704997,0.6073594160284432,0.4342636127646569,0.6062809351909407,0.602456667798397
2016-06-05,0.7004694409753915,0.6124797375335927,0.6568626990461024,0.5770389123092633,0.45382399942577195,0.6012385671643679,0.5497305578836527,0.42869854370540555,0.4285435817279717,0.5147579249664951,0.5496629835581273,0.6235372661872955,0.44441652146316624,0.48543471518933745,0.5032554611704562,0.600289739073742,0.5812107948233829,0.6199290304230205,0.5729377952651176,0.49651177300015203,0.5854471222692651,0.5659441093265983,0.5873002506912433,0.6601191077574191,0.5195184767123835,0.5984716288210905,0.5570456876014072,0.5443021164325268,0.5875791639532802,0.49930328979367766,0.5267359726381311,0.5462263400502265,0.5663550550410844,0.6073593223949191,0.43426362353975384,0.6062810222132534,0.602456682716461
2016-06-12,0.7004694279875473,0.6124796408194461,0.6568626778440327,0.5770388426209669,0.45382397324702184,0.6012385012758441,0.5497306102633,0.42869864506972005,0.42854360751119297,0.514758033036415,0.5496631081439325,0.6235372425935709,0.4444164585860961,0.48543463845225504,0.503255353976762,0.6002896429754742,0.5812107825917634,0.6199290021907777,0.5729377977606982,0.4965118131023943,0.5854472391228803,0.5659441525939235,0.5873002777807635,0.6601190869309483,0.5195184901792833,0.5984715184525471,0.5570455611878583,0.5443021379083363,0.587579136699838,0.49930332042562553,0.526736050891161,0.5462264109696615,0.5663551629974292,0.6073593089421941,0.4342636426668283,0.6062809319483564,0.6024565884916364
2016-06-19,0.7004694896615236,0.6124797009325893,0.6568626863846273,0.5770387110033073,0.4538238647771361,0.6012385215879735,0.5497304859334872,0.42869864039681077,0.4285436934305135,0.5147581262820489,0.5496631327099115,0.6235372297949995,0.44441644268110786,0.485434567679695,0.503255286806462,0.6002895940128203,0.5812106928667705,0.6199290255463679,0.5729377506342176,0.4965118430539018,0.585447322977045,0.5659442643488333,0.5873003642781497,0.6601191323934332,0.5195184201906663,0.59847145381992,0.5570454206172398,0.5443020861499891,0.58757910197095,0.49930335307148005,0.5267359940592019,0.5462265215681572,0.5663552136200325,0.6073593739155562,0.4342636908994809,0.6062809744681195,0.6024567420849904
2016-06-26,0.7004716354638865,0.6124808949579257,0.6568592074571364,0.5770342970010912,0.4538193393489863,0.6012380912506267,0.5497278544990524,0.4286986324925645,0.4285438820260675,0.5147627971199685,0.5496677553277824,0.6235386923973698,0.4444157790452258,0.4854319477405509,0.5032530878428473,0.6002858001695969,0.5812104336169501,0.6199266033158288,0.5729360906122881,0.49651608355142957,0.5854505264660697,0.5659457688202353,0.5873070024388198,0.6601181347822336,0.51952139689541,0.5984685893016836,0.5570414475870239,0.5443018767331013,0.5875799961787045,0.49930167884466264,0.5267343593333309,0.5462297298970125,0.5663558506336388,0.6073638329134708,0.43426593867471575,0.6062811796126258,0.6024584046991706
2016-07-03,0.7004618089817336,0.6124529479559964,0.6568475983009354,0.5770056004581381,0.45377140552332335,0.6012072817527149,0.5497198282290894,0.428729483641059,0.42855363348819114,0.5148176547843103,0.5497214032126836,0.6235340671617217,0.44441334316296155,0.48540854151713586,0.5031963267005891,0.600256897794625,0.5811927562601752,0.6199277169819205,0.5729636543698048,0.4965335113564172,0.5855061083526765,0.5659474870964287,0.5873331048034248,0.6600921949696369,0.5195146347138747,0.5984869385442629,0.5570139547036707,0.5442698036739433,0.5875795344990474,0.4993136292264144,0.5267412516964116,0.5462581096437278,0.5663861981893455,0.607406234279601,0.43425612121893414,0.6062538045362033,0.6024617975452636
2016-07-10,0.7004718929438873,0.6124797357662662,0.6568538310489902,0.5770298146902973,0.45381487618530497,0.6012295709099927,0.5497286159890067,0.42870484755441013,0.42855242700483703,0.514767108421202,0.5496721121088032,0.623542326096601,0.44442041023609385,0.48543340171770333,0.5032463160609721,0.6002806209151381,0.5812051352758837,0.6199289809865608,0.572936660003192,0.49651198152971926,0.5854554729780421,0.5659515130045818,0.587302285318182,0.6601191600339386,0.5195183909235415,0.5984626246070728,0.5570364775871459,0.5442959999279308,0.5875760738059103,0.4993032890192412,0.5267360687048793,0.5462353740848632,0.5663639382356589,0.607365502885376,0.43426790241035756,0.6062813841356135,0.6024646906765022
