week,ALEXANDER: NDVI,ARMSTRONG: NDVI,BIFROST-RIVERTON: NDVI,BOISSEVAIN-MORTON: NDVI,BRENDA-WASKADA: NDVI,CARTWRIGHT-ROBLIN: NDVI,CLANWILLIAM-ERICKSON: NDVI,DAUPHIN: NDVI,ELLICE-ARCHIE: NDVI,FISHER: NDVI,GILBERT PLAINS: NDVI,GIMLI: NDVI,GLENBORO-SOUTH CYPRESS: NDVI,GRANDVIEW: NDVI,HAMIOTA: NDVI,HILLSBURG-ROBLIN-SHELL RIVER: NDVI,KELSEY: NDVI,LA BROQUERIE: NDVI,MCCREARY: NDVI,MORRIS: NDVI,NORFOLK-TREHERNE: NDVI,NORTH CYPRESS-LANGFORD: NDVI,OAKVIEW: NDVI,PINEY: NDVI,PORTAGE LA PRAIRIE: NDVI,PRAIRIE LAKES: NDVI,PRAIRIE VIEW: NDVI,STE. ANNE: NDVI,STUARTBURN: NDVI,SWAN VALLEY WEST: NDVI,THOMPSON: NDVI,VICTORIA: NDVI,WEST ST. PAUL: NDVI,WESTLAKE-GLADSTONE: NDVI,WINNIPEG: NDVI,WOODLANDS: NDVI,YELLOWHEAD: NDVI
2015-04-05,0.47905433270234005,0.4326475356720477,0.5745690955890916,0.5450360749481331,0.547314957964892,0.7731559199244588,0.6779847877596494,0.5166472941731479,0.4758300296522917,0.5700629142507907,0.5495548683358198,0.3681078182137507,0.3130098182552057,0.36646097968819835,0.380465069187893,0.6072550796133884,0.6383404498380219,0.7311622592919035,0.6940964453297765,0.5628833294862323,0.655351014791348,0.6064172084420232,0.30829302687398746,0.5418898245283058,0.3693879626252351,0.4971545504534225,0.4707770201244973,0.6130224786417008,0.7300269543284967,0.7579586300483677,0.6370268378734235,0.5830179088419398,0.6217976470092887,0.5872161841055109,0.30568944013526944,0.43324279100005353,0.3079597800911824
2015-04-12,0.46319457950440773,0.4383493768737534,0.5958300995467826,0.6293898211985056,0.6312177507642376,0.7545909715951724,0.7012795469808202,0.5339337313659414,0.48086499007995614,0.5824273285341987,0.3581245791339196,0.33411334729808617,0.3285986125848965,0.3498393325068342,0.41092495258133177,0.6496462487024934,0.693407741025446,0.6882088403767577,0.6809766428546485,0.586933624622264,0.6749101273061155,0.5124600228042178,0.2931930727040089,0.5153475875418809,0.36456428049738465,0.5016221505795401,0.522814475060828,0.6423748558733363,0.7510478773842821,0.7514101791824236,0.6241188577559096,0.5614848451178229,0.652252400562984,0.36006135990694477,0.3111338001997201,0.44798043635412904,0.3017999769302038
2015-04-19,0.4690593310956524,0.4631089014165395,0.6701475954676572,0.6849427869835877,0.728987668916032,0.8154394747316384,0.7360898094603047,0.5305909222203319,0.4168904956059434,0.45942589966928893,0.3122437463814583,0.34880906473559753,0.32260451211936036,0.3102968180172061,0.4836653053327786,0.7784721182593183,0.7521138627617999,0.7228896151764431,0.6958829138228737,0.5376520058961678,0.563281230197547,0.3174386390127196,0.23043513171778487,0.5265186821133278,0.4111146003290015,0.5719947852499091,0.6677519263697774,0.7339132282375596,0.8116426651820433,0.7719255355074626,0.6551078027467216,0.488352261478062,0.5398943529175132,0.2726922991234549,0.29531803083518865,0.4493509576711485,0.311359278824645
2015-04-26,0.5530142325216612,0.6611585326622191,0.8054153649129061,0.8515515318686562,0.8180243045214097,0.8088891818608767,0.68590806059286,0.3515198073233399,0.29315340057828554,0.18036110693657015,0.17342500730618488,0.4399549124584418,0.4711123897211859,0.5603158333867142,0.7429121624155659,0.9244060579717414,0.8027524494008242,0.7136786615478095,0.5796486649856304,0.3670763573489305,0.23878413974038218,0.25265860132282225,0.27468336823705436,0.5294901233641823,0.56430825755826,0.782454829487847,0.9266424199437573,0.7535431798331903,0.812801093120306,0.669029800160656,0.5189764493644907,0.3395987162480954,0.23545643109930953,0.23309239833579928,0.3740822214725122,0.6547414009813473,0.4508558892601135
2015-05-03,0.6120771944524849,0.6456923852963063,0.8088559438936278,0.7957931834148531,0.7482352067798334,0.7867495839484442,0.6588375136098188,0.3677629070885785,0.3226411410703553,0.26477058892414,0.23940398055382628,0.4717698260517167,0.46414647573861884,0.5330000982146833,0.7626731076950639,0.8444602852957989,0.757310892777001,0.6917417284716759,0.5071748878165344,0.38735693907820257,0.32136071129393023,0.2871160760214395,0.33974898874466697,0.5837133253052932,0.5392675729577949,0.7758426402911345,0.8226015680219699,0.7156662632158906,0.7868916526124583,0.6284556625477862,0.49182929219946825,0.37604366706764697,0.30311309356891303,0.28852022557801826,0.38492814680908505,0.6508208816725072,0.4754262211094365
2015-05-10,0.6372353243496076,0.6847542211452754,0.8424863401614093,0.7968005181261704,0.7499131251613892,0.7424880494392327,0.5759936447768034,0.34230354001744395,0.3219399953234243,0.2561670503609996,0.27545995357839703,0.5477148005669621,0.48791537870197754,0.5849777925680141,0.7775343162419457,0.8314853097005281,0.7326557891844186,0.6717812162369355,0.5234992083754519,0.3796988004734682,0.3227896435523813,0.31395030532280477,0.4039894363637568,0.6065750001679624,0.5897912158021372,0.8087896764437394,0.815029851433723,0.6850550479525044,0.7369124467960078,0.5086988061753019,0.4599814941224559,0.3911664483512278,0.2712346345861436,0.34111305204403314,0.4278602120290198,0.6741977236249116,0.5546082549806128
2015-05-17,0.6666060498335931,0.6843738999466629,0.7960343866078999,0.7370165420468646,0.6845950027283882,0.6784401119676435,0.5549399827799288,0.3574828352822267,0.3414699287979265,0.28428242088879596,0.3341352073917516,0.574036414203374,0.49736882795491394,0.5749083388199849,0.736485884701263,0.7688742694585804,0.7058887485724002,0.6308885540939965,0.5287222256702169,0.39486108517321117,0.3505214211310649,0.35615780607012837,0.4471307977196487,0.62253924528415,0.5856556942259449,0.7731345908073992,0.7569593587305186,0.6726627323921415,0.7052825608647205,0.48383383402961233,0.4712779405909911,0.41492510548732014,0.3309623920520925,0.4107312291578489,0.432672666359486,0.6793276521368088,0.5667388819333581
2015-05-24,0.7683598630801011,0.7537158095631198,0.7808581134796867,0.6844730425644356,0.5933349204782498,0.560675516060025,0.49396413694125674,0.3405930568050701,0.3646756085539819,0.34437229423517157,0.40265106287518765,0.6548887181839376,0.5397379138241435,0.632151844535568,0.7286600327034296,0.7111897320958831,0.6563645055224258,0.6016824664019741,0.4696299685524176,0.385381614552595,0.3953545015582065,0.42971053441185947,0.560653334467298,0.6835590239934616,0.6270809728748669,0.7554801827999214,0.7023736743585106,0.620282118782478,0.5854007533326905,0.40204575879075927,0.4435432901480122,0.4336674093717002,0.37406600394562967,0.47985163050249935,0.49922034880113414,0.7333659099530595,0.6697311288855028
2015-05-31,0.6786679984100119,0.6270798895540564,0.7049675767455673,0.633760739536984,0.5849817878144927,0.6450509406282903,0.5593133741187077,0.4231029611212129,0.398510958521913,0.39551727601085673,0.4818100246310951,0.576953420758988,0.45195557977633677,0.48512327022815216,0.583176666332494,0.6739629081751957,0.6384077516731613,0.6599665093970984,0.5963111642874945,0.45768628347243423,0.4562277556293879,0.49042205778145087,0.49226221531717834,0.6517490075244318,0.5283546368757703,0.6401244644315657,0.6388108279526753,0.6177958927616692,0.6497339224305058,0.5589542377832337,0.5213575118705731,0.4876873413257813,0.43359586155391383,0.5417985879572016,0.4295269657110645,0.6247136740341341,0.5367920935848942
2015-06-07,0.7164376453539234,0.6442890147914268,0.7021231105126791,0.6449754968654957,0.5255440970380172,0.6220610128853267,0.5269771011016127,0.38896290762867547,0.4046053493111035,0.45752556305685005,0.4642998862396803,0.6238160989628544,0.4869056860073365,0.549382032562277,0.6200654820095606,0.6501239684640466,0.6274382884431625,0.6230597717003881,0.4492876161333882,0.4434435439854323,0.49083252673735445,0.525453460692407,0.566241484617156,0.6971200565165885,0.5562647968978821,0.6472404422094609,0.6204216407135638,0.586974891922786,0.6108107207321182,0.4774147697365152,0.4485066928322448,0.49374364876098975,0.4874646058036949,0.4997740082757032,0.45254229447797817,0.6689509216207319,0.6083662169698986
2015-06-14,0.7293123482439606,0.6474734164887347,0.6850960065591816,0.57323028486333,0.46574882931814787,0.5807483195091654,0.4284955895194672,0.4296028169098125,0.4422176670698816,0.5048858314215654,0.5275847669300002,0.6350142812524249,0.4660074123477228,0.5701492304537659,0.5758715151642371,0.5960614019434847,0.5956841845709708,0.58287904460022,0.5014252896639265,0.48468331679408555,0.5645523996128213,0.525675170022949,0.5795468692274104,0.6925694152391586,0.5406721371934561,0.6495967390119424,0.5586238795387899,0.5739704623063515,0.5768049457662485,0.4355106052596098,0.5007885053206316,0.5384557578905145,0.5619681265882133,0.5490190832423415,0.47949974272186535,0.6204430028223297,0.6288563469932393
