BirthMean_1,BirthSTD_1,DeathMean_1,DeathSTD_1,LifeMean_1,LifeSTD_1,NumBar_1,NumPrev_1,NumNext_1,DistQ0_1,DistQ1_1,DistQ2_1,DistQ3_1,DistQ4_1,CosSimQ0_1,CosSimQ1_1,CosSimQ2_1,CosSimQ3_1,CosSimQ4_1
13.0,6.5,14.0,6.5,1.0,0.0,2,0,0,18.384776310850235,18.384776310850235,18.384776310850235,18.384776310850235,18.384776310850235,0.998927759915992,0.998927759915992,0.998927759915992,0.998927759915992,0.998927759915992
12.0,6.5,13.0,6.5,1.0,0.0,2,0,0,18.384776310850235,18.384776310850235,18.384776310850235,18.384776310850235,18.384776310850235,0.9983855240813257,0.9983855240813257,0.9983855240813257,0.9983855240813257,0.9983855240813257
11.0,6.5,12.0,6.5,1.0,0.0,2,0,0,18.384776310850235,18.384776310850235,18.384776310850235,18.384776310850235,18.384776310850235,0.9974164508763883,0.9974164508763883,0.9974164508763883,0.9974164508763883,0.9974164508763883
10.0,6.5,11.0,6.5,1.0,0.0,2,0,0,18.384776310850235,18.384776310850235,18.384776310850235,18.384776310850235,18.384776310850235,0.9954954725939522,0.9954954725939522,0.9954954725939522,0.9954954725939522,0.9954954725939522
9.0,6.5,10.0,6.5,1.0,0.0,2,0,0,18.384776310850235,18.384776310850235,18.384776310850235,18.384776310850235,18.384776310850235,0.9910476003087768,0.9910476003087768,0.9910476003087768,0.9910476003087768,0.9910476003087768
8.0,6.5,9.0,6.5,1.0,0.0,2,0,0,18.384776310850235,18.384776310850235,18.384776310850235,18.384776310850235,18.384776310850235,0.9776840139877278,0.9776840139877278,0.9776840139877278,0.9776840139877278,0.9776840139877278
7.0,6.5,8.0,6.5,1.0,0.0,2,0,0,18.384776310850235,18.384776310850235,18.384776310850235,18.384776310850235,18.384776310850235,0.9098190482930891,0.9098190482930891,0.9098190482930891,0.9098190482930891,0.9098190482930891
11.333333333333334,8.816020770292129,12.0,8.841191473249896,0.6666666666666666,0.23570226039551584,3,1,1,12.379418403139947,15.20705360000569,18.034688796871432,24.220140193946488,30.405591591021544,0.7151872024010241,0.7244739382095968,0.7337606740181695,0.8666987879579497,0.9996369018977299
16.0,4.5,17.0,4.5,1.0,0.0,2,0,0,12.727922061357855,12.727922061357855,12.727922061357855,12.727922061357855,12.727922061357855,0.99984091507121,0.99984091507121,0.99984091507121,0.99984091507121,0.99984091507121
15.0,4.5,16.0,4.5,1.0,0.0,2,0,0,12.727922061357855,12.727922061357855,12.727922061357855,12.727922061357855,12.727922061357855,0.9997913457404091,0.9997913457404091,0.9997913457404091,0.9997913457404091,0.9997913457404091
14.0,4.5,15.0,4.5,1.0,0.0,2,0,0,12.727922061357855,12.727922061357855,12.727922061357855,12.727922061357855,12.727922061357855,0.9997203830352472,0.9997203830352472,0.9997203830352472,0.9997203830352472,0.9997203830352472
13.0,4.5,14.0,4.5,1.0,0.0,2,0,0,12.727922061357855,12.727922061357855,12.727922061357855,12.727922061357855,12.727922061357855,0.9996156072788193,0.9996156072788193,0.9996156072788193,0.9996156072788193,0.9996156072788193
12.0,4.5,13.0,4.5,1.0,0.0,2,0,0,12.727922061357855,12.727922061357855,12.727922061357855,12.727922061357855,12.727922061357855,0.9994550371650122,0.9994550371650122,0.9994550371650122,0.9994550371650122,0.9994550371650122
11.0,4.5,12.0,4.5,1.0,0.0,2,0,0,12.727922061357855,12.727922061357855,12.727922061357855,12.727922061357855,12.727922061357855,0.9991973998429518,0.9991973998429518,0.9991973998429518,0.9991973998429518,0.9991973998429518
10.0,4.5,11.0,4.5,1.0,0.0,2,0,0,12.727922061357855,12.727922061357855,12.727922061357855,12.727922061357855,12.727922061357855,0.9987592287124398,0.9987592287124398,0.9987592287124398,0.9987592287124398,0.9987592287124398
9.0,4.5,10.0,4.5,1.0,0.0,2,0,0,12.727922061357855,12.727922061357855,12.727922061357855,12.727922061357855,12.727922061357855,0.9979546466137568,0.9979546466137568,0.9979546466137568,0.9979546466137568,0.9979546466137568
12.5,7.3484692283495345,13.333333333333334,7.145317036742005,0.8333333333333334,0.23570226039551584,3,0,1,12.379418403139947,12.553670232248901,12.727922061357855,18.91635124131212,25.104780421266383,0.9936379268331581,0.9949748627889908,0.9963117987448236,0.9979743503212768,0.9996369018977299
