BirthMean_ALL,BirthSTD_ALL,DeathMean_ALL,DeathSTD_ALL,LifeMean_ALL,LifeSTD_ALL,NumBar_ALL,NumPrev_ALL,NumNext_ALL,DistQ0_ALL,DistQ1_ALL,DistQ2_ALL,DistQ3_ALL,DistQ4_ALL,CosSimQ0_ALL,CosSimQ1_ALL,CosSimQ2_ALL,CosSimQ3_ALL,CosSimQ4_ALL
10.178571428571429,6.474144021901778,13.107142857142858,6.347605204857553,2.9285714285714284,5.391319553746768,14,1,1,1.4142135623730951,5.656854249492381,11.313708498984761,16.424051835127628,28.284271247461902,0.7237375449666366,0.9580277607153795,0.9940331859889084,0.9997130779427619,0.99999893285753
10.1,6.817135273216553,12.833333333333334,6.697429025794566,2.7333333333333334,5.2563189485502955,15,2,2,1.118033988749895,6.708203932499369,11.926860441876563,17.10263137648707,30.405591591021544,0.7151872024010241,0.9065001283244667,0.9935366061807378,0.9996595391444595,1.0
10.7,6.7424031324150295,13.433333333333334,6.400173608756424,2.7333333333333334,5.2563189485502955,15,2,2,1.118033988749895,5.656854249492381,11.313708498984761,16.97056274847714,30.405591591021544,0.7151872024010241,0.9691325615224899,0.9960726406926864,0.999707064432259,1.0
11.266666666666667,6.579935832176144,14.033333333333333,5.928649836926524,2.7666666666666666,5.243620462576936,15,1,2,1.118033988749895,5.656854249492381,11.313708498984761,16.401219466856727,26.51886121235224,0.7151872024010241,0.9882182888830363,0.9983099721053171,0.99984091507121,0.99999929222681
11.03125,6.82245545514956,13.71875,6.294761587026152,2.6875,5.086363509423997,16,1,3,1.0,5.656854249492381,11.313708498984761,16.97056274847714,27.932955446926844,0.7151872024010241,0.9766868733483205,0.997941189772555,0.9998450785413269,0.9999999119515199
10.09375,6.72499709572428,12.90625,6.548422400662621,2.8125,5.055550786017286,16,1,3,1.0,5.656854249492381,11.493163014456757,16.97056274847714,28.64000698323937,0.7254636985092164,0.9325424530927848,0.99706017920108,0.9997563981045314,0.9999999119515199
9.1875,6.590416811552969,12.0625,6.770512812926359,2.875,5.0636572751322735,16,2,2,1.118033988749895,5.656854249492381,11.863642081541254,16.985268652839455,28.6574597618142,0.7264684169547159,0.8877761873946418,0.9948242547964647,0.9996265902452294,1.0
8.866666666666667,6.251577578677419,11.966666666666667,6.476796190161375,3.1,5.2032041410397625,15,1,2,1.4142135623730951,5.656854249492381,11.313708498984761,16.80029761641144,25.22399651125888,0.7275894061853055,0.9733923264219212,0.9938837346736188,0.9996595391444595,0.9999983135512899
8.8125,6.768204617917517,11.78125,6.99323054371154,2.96875,5.097391336507331,16,2,3,1.4142135623730951,6.708203932499369,12.06749060062006,17.175518512896936,29.34706118165838,0.7151872024010241,0.9130972065206757,0.9879906271060528,0.9994734927292892,1.0
7.96875,6.57283412520809,10.90625,7.179003129787589,2.9375,5.113936228581659,16,3,1,1.118033988749895,6.556972401341239,12.124075097262999,16.985268652839455,29.34706118165838,0.7237375449666366,0.8459137889712546,0.9769355370858401,0.9994615760887101,1.0
8.53125,6.904411519999369,11.375,7.294047230447579,2.84375,5.137845943340458,16,3,2,0.5,6.656152949374527,12.292987009436825,18.02948948220782,30.405591591021544,0.7151872024010241,0.8058010544309792,0.9632129818689514,0.9993825765782187,1.0
8.266666666666667,6.5418312081217405,11.233333333333333,7.1481155247768315,2.966666666666667,5.283517346953216,15,3,2,0.0,6.082762530298219,12.041594578792296,17.029386365926403,29.706901555025897,0.7254636985092164,0.773957299203321,0.9931124677199739,0.9995752456053179,1.0
8.615384615384615,5.987659893975037,12.038461538461538,6.437455118473982,3.423076923076923,5.560320113384984,13,1,2,1.4142135623730951,5.656854249492381,11.313708498984761,16.40486830157382,25.83118270617898,0.7264684169547159,0.8574779170208153,0.9960907107698569,0.9996267843389015,0.9999969963610915
9.566666666666666,7.166744185627266,12.633333333333333,7.223726339101047,3.066666666666667,5.265822717191388,15,2,4,0.0,6.726812023536855,12.529964086141668,18.117670931993437,28.36370920736567,0.7151872024010241,0.9728660015910874,0.9958432837190813,0.9992887623566786,1.0
8.7,6.994759943462439,11.833333333333334,7.487025815072068,3.1333333333333333,5.248703543627596,15,2,2,0.0,7.0710678118654755,12.419742348374221,18.027756377319946,28.284271247461902,0.7237375449666366,0.9079593845004515,0.9903773438793059,0.9990089255421851,1.0
7.866666666666666,6.795750306053204,10.966666666666667,7.673475237610545,3.1,5.3015720938856115,15,3,2,0.0,7.0710678118654755,12.041594578792296,18.66815470259447,27.932955446926844,0.7245580616896932,0.8,0.9884090099830647,0.9983099721053171,1.0
7.607142857142857,6.472961817736726,10.857142857142858,7.600349078986372,3.25,5.521872094550129,14,3,2,0.0,6.898939917701165,12.041594578792296,17.885393039540773,26.51886121235224,0.7254636985092164,0.813733471206735,0.9887670492053138,0.9977510062928545,1.0
7.958333333333333,6.018922707225569,11.708333333333334,6.998387711148586,3.75,5.8612427578685615,12,1,1,0.0,7.0710678118654755,12.041594578792296,16.97056274847714,24.413111231467404,0.7264684169547159,0.9444135746997957,0.9867348352407339,0.998299092695992,1.0
7.083333333333333,5.862427445653853,10.791666666666666,7.125243660551001,3.7083333333333335,5.882383067733311,12,2,1,0.0,6.81287597061901,11.878484546326138,16.97056274847714,24.12985702402731,0.7275894061853055,0.8872168012345951,0.9805248358164451,0.9970251534767144,1.0
6.863636363636363,5.527168061209964,10.818181818181818,6.843287113105564,3.9545454545454546,6.084460629918218,11,2,1,0.0,6.404787276917537,11.853269591129697,16.446884203398525,22.74313083108832,0.7288480720939872,0.8496860323382089,0.9830981336106204,0.9960344225084866,1.0
9.125,7.289047148519026,12.791666666666666,7.203755771972161,3.6666666666666665,5.903153582808279,12,1,3,0.0,7.919240069738821,12.195341807010383,18.46275810133954,29.34706118165838,0.7151872024010241,0.9345964837000084,0.9860958901553716,0.9963741352624982,1.0
8.25,7.139969654463992,11.958333333333334,7.420294056766814,3.7083333333333335,5.882383067733311,12,2,1,0.0,7.686552812808831,12.210506490966122,19.25352642973116,29.34706118165838,0.7237375449666366,0.8574929257125442,0.9781808457304381,0.9961100690623101,1.0
9.208333333333334,7.556615019673528,12.916666666666666,7.2250528640895695,3.7083333333333335,5.882383067733311,12,1,2,0.0,8.305978781986132,12.454691244640808,19.530367996400138,29.34706118165838,0.7151872024010241,0.9055074746966145,0.9753974493524071,0.9992292957185507,1.0
8.333333333333334,7.4115150647863866,12.041666666666666,7.386525833494993,3.7083333333333335,5.882383067733311,12,2,1,0.0,8.305978781986132,12.727922061357855,18.66815470259447,29.34706118165838,0.7237375449666366,0.8581802185006739,0.966713209091385,0.9972234476550096,1.0
9.333333333333334,7.741482774995727,13.0,7.167635593415725,3.6666666666666665,5.903153582808279,12,2,2,0.0,8.16611053634622,13.072164963178297,19.308383210023607,30.405591591021544,0.7151872024010241,0.777034416526331,0.9513808654560614,0.9992887623566786,1.0
9.318181818181818,7.355494938148211,13.318181818181818,6.599837213118928,4.0,6.0264568212326735,11,2,2,0.0,7.658639531550398,12.529964086141668,17.10263137648707,27.932955446926844,0.7254636985092164,0.8101559793766071,0.9591776539572824,0.999754567125402,1.0
8.545454545454545,7.0757413535600175,12.5,6.845702035849674,3.9545454545454546,5.997933528438795,11,3,2,0.0,7.658639531550398,12.298373876248844,17.673284148787374,28.293108701590217,0.7264684169547159,0.7452413135250994,0.9506746147545918,0.9996156072788193,1.0000000000000002
7.818181818181818,6.7530219742811415,11.681818181818182,7.104008878707876,3.8636363636363638,6.026799652351718,11,3,2,0.0,7.939190006236098,11.884864324004713,18.0,28.36370920736567,0.7275894061853055,0.7498378553650925,0.9393755823200083,0.9994550371650122,1.0
9.045454545454545,7.212535002135158,12.909090909090908,7.051170701696479,3.8636363636363638,6.041864963023004,11,2,3,0.0,8.223410492331842,12.727922061357855,18.158972827597367,29.025850547399983,0.7151872024010241,0.8200469899440963,0.9772446846113554,0.9991550834022935,1.0
8.227272727272727,6.9914351380282564,12.181818181818182,7.40783592271395,3.9545454545454546,6.043232674407365,11,2,3,0.0,8.313869279177712,12.727922061357855,18.887451093935837,28.991378028648448,0.7302714135188956,0.8400429004667358,0.9486832980505138,0.9988070366945616,1.0
9.615384615384615,8.002773187978331,13.038461538461538,8.058587246060371,3.423076923076923,5.770769025695708,13,3,4,0.0,8.40944383786061,13.793114224133722,21.5,30.405591591021544,0.7151872024010241,0.773957299203321,0.9859947167003926,0.9987035107050349,1.0
10.454545454545455,7.337495688258127,14.590909090909092,6.838454709210068,4.136363636363637,6.1203494741681554,11,1,2,0.0,9.559519696952275,12.727922061357855,19.35817778200848,24.413111231467404,0.7237375449666366,0.8088974331634998,0.9949491095831356,0.9996950485364463,1.0
9.590909090909092,7.15039153987764,13.772727272727273,7.043254788556845,4.181818181818182,6.158042513924841,11,2,2,0.0,9.803869428042733,12.727922061357855,19.112880959101208,24.041630560342615,0.7245580616896932,0.813733471206735,0.9901945110643081,0.999688425466147,1.0
8.772727272727273,6.912977375801769,12.954545454545455,7.2627772845033265,4.181818181818182,6.202172373351158,11,2,2,0.0,9.394147114027968,12.727922061357855,19.112880959101208,24.041630560342615,0.7254636985092164,0.8574929257125441,0.977691455492958,0.9995740375718565,1.0000000000000002
7.954545454545454,6.6893896496091125,12.090909090909092,7.437063758996013,4.136363636363637,6.230755495891873,11,2,1,0.0,8.859772228646444,12.727922061357855,19.03824831085933,24.041630560342615,0.7264684169547159,0.8941423851295791,0.9486832980505138,0.9993998120871332,1.0
8.416666666666666,7.26817644866227,12.083333333333334,7.833776583204014,3.6666666666666665,6.087327455916558,12,4,2,0.0,8.981571294860043,13.601470508735444,20.862646045025066,30.405591591021544,0.7151872024010241,0.751164898449876,0.9577485630858187,0.9995913388888089,1.0
10.409090909090908,7.137666354750378,14.363636363636363,6.812725089161889,3.9545454545454546,6.250289249505125,11,2,3,0.0,7.7862223358545535,12.257650672131263,18.741664813991314,29.025850547399983,0.7151872024010241,0.7633862853691145,0.9974344167215855,0.9995728629492904,1.0
9.590909090909092,6.8782205079055085,13.590909090909092,7.073697059009852,4.0,6.226775029879213,11,2,2,0.0,8.342945553833466,12.36931687685298,18.52063330280982,28.64000698323937,0.7237375449666366,0.773957299203321,0.9971237349771284,0.9994683896281545,1.0
9.833333333333334,7.258137195972225,13.541666666666666,7.437120671932714,3.7083333333333335,6.06718747764472,12,2,3,0.0,8.550567991245915,13.362937628571066,19.231713798098053,30.405591591021544,0.7151872024010241,0.7893522173763263,0.9955702378223903,0.999022024672625,1.0
9.818181818181818,6.783243817983758,13.954545454545455,6.850529327440012,4.136363636363637,6.230755495891873,11,1,2,0.0,8.499987278600885,12.298373876248844,17.301315688243534,25.45584412271571,0.7237375449666366,0.9399403466402965,0.9959859229786374,0.9984189458577092,1.0
8.909090909090908,6.656569488510723,13.090909090909092,7.015626006598614,4.181818181818182,6.235064799811726,11,1,1,0.0,8.499987278600885,12.36931687685298,17.177071158396963,25.45584412271571,0.7245580616896932,0.9409914585007999,0.9887670492053138,0.9970676454303671,0.9999999999999998
10.076923076923077,7.7406175311349426,13.692307692307692,7.458960696675926,3.6153846153846154,5.887254310254439,13,1,3,0.0,8.48528137423857,13.871803066233198,18.66815470259447,29.34706118165838,0.7151872024010241,0.9058823529411765,0.9719986488024932,0.9991266244013522,1.0
9.23076923076923,7.548854688003454,12.884615384615385,7.679026997042124,3.6538461538461537,5.87165490819639,13,3,2,0.0,8.48528137423857,13.628013120984992,19.419849863893013,29.706901555025897,0.7237375449666366,0.7848827655334262,0.9718187765478581,0.9977462623896846,1.0
10.958333333333334,7.301422045662672,14.916666666666666,6.327299757576072,3.9583333333333335,6.022383018558536,12,1,2,0.0,6.81287597061901,11.760132057359233,17.948968100892106,29.34706118165838,0.7151872024010241,0.8984240706344091,0.992442255719241,0.9996283538237966,1.0000000000000002
10.961538461538462,7.487069721710323,14.653846153846153,6.570284548880242,3.6923076923076925,5.85904449265099,13,2,2,0.0,7.0710678118654755,11.760132057359233,18.516727472665497,30.405591591021544,0.7151872024010241,0.807281456935308,0.9918704053646608,0.9996382281961355,1.0
10.958333333333334,6.92657422941208,14.958333333333334,5.50552121863942,4.0,6.0,12,1,1,0.0,6.708203932499369,11.313708498984761,16.278820596099706,22.825424421026653,0.7237375449666366,0.8208466729884347,0.9941146610883792,0.9996368267081321,1.0
10.961538461538462,7.150743744162179,14.653846153846153,5.799153172213413,3.6923076923076925,5.799663324241865,13,2,2,0.0,6.279875362387315,11.599286411494738,17.043755480723554,24.869660230891775,0.7151872024010241,0.8318543897992758,0.994297281732492,0.9996495849301584,1.0
10.928571428571429,7.284663789812969,14.357142857142858,6.113300988794174,3.4285714285714284,5.560887464043407,14,2,2,0.0,6.363839778884804,11.313708498984761,17.68473777130891,25.83118270617898,0.7151872024010241,0.8741572761215377,0.996115110998576,0.9996964701821662,1.0
10.833333333333334,7.4064536423011225,14.066666666666666,6.4442911859171055,3.2333333333333334,5.33499973966468,15,2,3,0.0,6.4031242374328485,12.020815280171307,17.84656829757475,27.244265451650556,0.7151872024010241,0.9326839391710603,0.99509147442151,0.9997538617704281,1.0
10.6875,7.52469891424235,13.78125,6.7845614034733295,3.09375,5.133282179804652,16,2,3,0.0,6.7221600007774835,11.866710893261606,18.384776310850235,28.6574597618142,0.7151872024010241,0.8551143437756973,0.9910476003087768,0.9997019273884447,1.0
10.529411764705882,7.603154508328016,13.470588235294118,7.099027663816102,2.9411764705882355,4.976067290013317,17,3,3,0.0,6.980351842023949,12.137974738552515,18.384776310850235,29.706901555025897,0.7151872024010241,0.8574929257125441,0.9820137755981172,0.9996944386459496,1.0
10.36111111111111,7.649991930924495,13.11111111111111,7.362735669790807,2.75,4.856982373632602,18,3,2,0.0,6.726812023536855,12.727922061357855,18.601075237738275,30.405591591021544,0.7151872024010241,0.8858315352801555,0.9660698640975315,0.9996595391444595,1.0
10.777777777777779,7.448382043217735,13.444444444444445,7.111979113691226,2.6666666666666665,4.853406592853679,18,4,2,0.0,6.4031242374328485,12.041594578792296,18.384776310850235,30.405591591021544,0.7151872024010241,0.7498378553650925,0.9974097843461114,0.9998050523641431,1.0
11.25,6.569341671735456,14.1875,5.931575992095187,2.9375,5.058640504127567,16,2,2,1.0,5.544709186111103,10.462887976860825,15.896144052262915,28.293108701590217,0.7245580616896932,0.9332693383611248,0.9980323777860265,0.9999011468504886,1.0
10.375,6.3602771166042755,13.3125,6.10295778700787,2.9375,5.058640504127567,16,2,2,1.0,5.594722415418282,10.462887976860825,16.00507799615459,28.293108701590217,0.7254636985092164,0.9093541323449297,0.9976192483497666,0.9998055759896389,1.0
9.5,6.161878771933119,12.4375,6.287077520597308,2.9375,5.083290641897235,16,2,2,1.0,5.656854249492381,10.517235918038528,15.987391585577955,28.36370920736567,0.7264684169547159,0.8671020741837357,0.9968965122476734,0.9995798877942674,1.0
9.96875,6.293520353307837,12.96875,6.145294821039915,3.0,5.095954277659877,16,1,3,1.0,5.8034760288929546,10.421570847925747,15.987391585577955,27.932955446926844,0.7151872024010241,0.9771468828926273,0.996140578232429,0.9997104974742308,0.9999983135512899
9.0625,6.151409899364535,12.125,6.379900077587423,3.0625,5.095570993519765,16,2,2,1.0,5.8034760288929546,10.315072906367325,15.99161803202665,28.284271247461902,0.7237375449666366,0.9106703972397209,0.9941081722035363,0.9997074756894297,1.0
9.0,6.546215790551866,11.882352941176471,6.865363646091851,2.8823529411764706,5.016236613018316,17,3,3,1.0,6.533135973595426,11.139782299357709,16.70821829106528,30.405591591021544,0.7151872024010241,0.8174824331309729,0.9923031742190569,0.999549176168672,1.0
8.6875,6.153949443243745,11.78125,6.719767364834887,3.09375,5.157575587182412,16,2,3,1.0,5.914213562373095,10.914005799582295,16.029407487402658,28.64000698323937,0.7254636985092164,0.9119406952438296,0.9909495998580818,0.9993895668640563,1.0
7.84375,5.941692598704514,10.9375,6.961669609368143,3.09375,5.235750752041201,16,3,2,1.0,5.929811529420205,10.868409330156373,16.047093897979295,28.6574597618142,0.7264684169547159,0.8236282443538299,0.9900550598481864,0.9992931479760201,1.0
7.5,5.582711408148075,10.733333333333333,6.789370777587238,3.2333333333333334,5.424839987399525,15,2,1,1.0,5.656854249492381,10.816653826391969,15.20690632574555,27.244265451650556,0.7275894061853055,0.938993894639268,0.9868949043005143,0.9990246576361957,1.0
8.90625,6.8675385646896805,11.96875,7.207783878384534,3.0625,5.294085733155443,16,1,3,0.0,6.631934008732739,11.35773137498807,18.034688796871432,29.34706118165838,0.7151872024010241,0.9177082344169066,0.9885086877848123,0.9990966814695141,0.9999999999999999
8.03125,6.7139517750353255,11.09375,7.384990584794269,3.0625,5.288179625353133,16,3,1,0.0,6.551843581949082,11.313708498984761,18.384776310850235,29.34706118165838,0.7237375449666366,0.8465530620860918,0.9821197147823967,0.9992855268406117,1.0
8.5625,7.064159097160822,11.5625,7.4600498490291605,3.0,5.312132340218945,16,2,2,0.0,6.980351842023949,11.721674414891837,19.215875549641744,30.405591591021544,0.7151872024010241,0.9158475390433793,0.9775404315633498,0.998953806647364,1.0
8.233333333333333,6.804083741074588,11.433333333333334,7.304945052649077,3.2,5.433844556726542,15,2,2,0.0,6.708203932499369,11.672617529928752,18.66815470259447,29.706901555025897,0.7254636985092164,0.9096448157957391,0.9691341132125157,0.9992736304511289,1.0
8.833333333333334,7.159298537954369,12.033333333333333,7.344990734431793,3.2,5.4399754901408635,15,2,2,0.0,6.082762530298219,13.0,19.1049731745428,30.405591591021544,0.7151872024010241,0.9247364758556017,0.9849570246463139,0.9991390544745501,1.0
10.15625,7.7514489572917915,13.21875,7.380228549137215,3.0625,5.294085733155443,16,1,3,0.0,6.565799650227196,14.142135623730951,19.79898987322333,29.34706118165838,0.7151872024010241,0.922856287764825,0.9936379268331581,0.9991551380939443,0.9999999999999999
9.25,7.634215742301235,12.375,7.571533860453904,3.125,5.269309727089498,16,2,2,0.0,6.565799650227196,13.967624923932338,19.617952880011792,29.706901555025897,0.7237375449666366,0.8364143412202015,0.9897443346292122,0.9988541573010952,1.0
9.75,7.7479836086558675,12.875,7.42988055085679,3.125,5.257435211203273,16,2,2,0.0,6.82912031086582,13.641470366506521,19.519208706250357,29.34706118165838,0.7151872024010241,0.9080927475255538,0.9849525860940391,0.9992960251566437,1.0
8.90625,7.55856044081808,11.96875,7.548734889867308,3.0625,5.258549586150158,16,3,1,0.0,6.904081918257319,13.269938187688055,19.448650338776723,29.34706118165838,0.7237375449666366,0.8465530620860918,0.9700494708834031,0.9993610561795792,1.0
9.46875,7.659693103349507,12.4375,7.451667179229088,2.96875,5.284022940667461,16,3,2,0.0,6.98500386478332,12.863961030678928,19.557607215607945,30.405591591021544,0.7151872024010241,0.829814798286097,0.9763449982129366,0.9994424482434744,1.0
9.266666666666667,7.279804637183306,12.333333333333334,7.135980817114227,3.066666666666667,5.443242497711165,15,3,1,0.0,7.0710678118654755,12.727922061357855,18.384776310850235,29.34706118165838,0.7237375449666366,0.7633862853691145,0.9486832980505138,0.9996170026076729,1.0
9.807692307692308,6.599937241946558,13.23076923076923,5.931063546523457,3.423076923076923,5.764100282872073,13,2,1,0.0,5.656854249492381,10.468954938389402,16.077571439194408,27.932955446926844,0.7245580616896932,0.7671018944706904,0.9975380563356556,0.9996592095236356,1.0
10.653846153846153,6.558566375314675,14.038461538461538,5.3113142602935515,3.3846153846153846,5.728316460135178,13,2,2,0.0,5.606841020185201,9.899494936611665,15.508062419270823,25.387004549572207,0.7151872024010241,0.7936154119961711,0.9979354165933583,0.9997514420496996,1.0
10.642857142857142,6.7887211383203505,13.821428571428571,5.808267330947768,3.1785714285714284,5.479204657016326,14,2,3,0.0,5.656854249492381,10.965856099730654,15.62435200628963,26.51886121235224,0.7151872024010241,0.8221921916437787,0.9982619087825594,0.9997956023429717,1.0000000000000002
9.785714285714286,6.570263871941428,13.0,6.065122775815365,3.2142857142857144,5.397467282089304,14,2,2,0.0,5.656854249492381,11.01135777277262,15.528174593052022,26.870057685088806,0.7237375449666366,0.8574929257125441,0.9978524715266657,0.9997125842068891,1.0
9.766666666666667,6.9013686243301695,12.766666666666667,6.503503329402972,3.0,5.218556633144201,15,2,2,0.0,5.830951894845301,12.041594578792296,16.446884203398525,29.34706118165838,0.7151872024010241,0.9079593845004515,0.9976081682765499,0.9995495209493239,1.0
9.71875,7.141360055164562,12.5,6.889756889760335,2.78125,5.062017723941709,16,3,2,0.0,5.847000440231184,12.67367576274091,17.69180601295413,30.405591591021544,0.7151872024010241,0.7651252199344869,0.9975856421982927,0.9994718388232631,1.0
11.5,7.584706835321835,14.0,6.926198251726716,2.5,4.7987266829626565,18,2,4,0.0,5.5901699437494745,12.727922061357855,18.384776310850235,28.6574597618142,0.7151872024010241,0.8587125834517179,0.9975540129740741,0.999688425466147,1.0
11.725,7.722491502099566,14.05,7.259304374387397,2.325,4.555971356362988,20,3,4,0.0,5.656854249492381,12.767085268111776,19.014146084404928,29.706901555025897,0.7151872024010241,0.7936154119961711,0.9977121892959975,0.999794538192331,1.0
10.875,7.499791663773068,13.2,7.4286607137491485,2.325,4.553226877720899,20,3,2,0.0,5.656854249492381,12.767085268111776,18.995768556555717,29.34706118165838,0.7237375449666366,0.8158481513159959,0.9967346549754448,0.9997123936429723,1.0
11.595238095238095,7.4747496336778925,13.80952380952381,7.2628804965093545,2.2142857142857144,4.476317120802143,21,2,3,0.0,5.078768226591832,12.727922061357855,18.995768556555717,30.405591591021544,0.7151872024010241,0.976853477736443,0.9974344167215855,0.9997386361854071,1.0
11.225,7.101892353450593,13.575,6.903395903466641,2.35,4.552746423863292,20,1,1,0.0,4.300014504089359,12.727922061357855,18.384776310850235,28.284271247461902,0.7237375449666366,0.9486832980505138,0.9974472076371803,0.9997538617704281,1.0
10.325,6.95031474107468,12.625,6.967558754685891,2.3,4.570010940905941,20,3,1,0.0,4.300014504089359,12.379418403139947,18.117670931993437,27.932955446926844,0.7245580616896932,0.8464304012373485,0.9965903338637592,0.9996863655851979,1.0
11.105263157894736,6.574630162439039,13.5,6.230231895658798,2.3947368421052633,4.66955127836436,19,1,2,0.0,4.242640687119285,10.63014581273465,16.97056274847714,28.6574597618142,0.7151872024010241,0.983089926915603,0.9980825675929892,0.9998050523641431,1.0
10.18421052631579,6.446562785326173,12.605263157894736,6.379611742369554,2.4210526315789473,4.657374339053285,19,2,2,0.0,4.242640687119285,10.63014581273465,16.97056274847714,28.991378028648448,0.7264684169547159,0.9721892790913593,0.9974164508763883,0.9999130924382356,1.0
